weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_ce,precipitation_amt_mm,precipitation_ground_mm,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,precip_composite,precip_composite_lag1,reanalysis_air_temp_k_lag1,reanalysis_relative_humidity_percent_lag1,precip_composite_lag2,reanalysis_air_temp_k_lag2,reanalysis_relative_humidity_percent_lag2,precip_composite_lag3,reanalysis_air_temp_k_lag3,reanalysis_relative_humidity_percent_lag3,precip_composite_lag4,reanalysis_air_temp_k_lag4,reanalysis_relative_humidity_percent_lag4,precip_temp_interaction,weekofyear_sin,weekofyear_cos,week_temp_interaction,week_humidity_interaction,ndvi_ce_log,temp_binned_low,temp_binned_optimal,temp_binned_high,humidity_precip_interaction,temp_binned_low,temp_binned_optimal,temp_binned_high,temp_binned_low,temp_binned_optimal,temp_binned_high
36.0,0.7884458909682668,0.8269230769230769,0.725689404934687,0.5641025641025642,1.3119937533078303,23.12,-6.503499999999998,1.191025641025614,290.98650000000004,2.5,0.0,23.12,13.827000000000004,0.8019527136977126,12.9,0.9148084619782728,0.5416666666666665,56.9,1,8.308250000000001,48.97,0.2635838150289267,0.0,22.55,-0.18981481481479953,0.0,26.205,-0.4722222222222125,0.2540603248259857,53.82,-0.6157407407407228,0.34925285672429096,716.9718400000005,-2.1037865460421834,-0.7978609958457057,-0.9350162426854148,-24.355682061629533,0.47318803546495836,1,0,0,570.6438430000001,1,0,0,1,0,0
37.0,0.7558991049633849,0.8461538461538461,0.957910014513787,0.717948717948718,1.2146065702726778,34.62,52.06,1.0666666666666647,293.64,4.1,0.0,34.62,13.827000000000004,0.6200823202833353,12.78,0.7661520869068037,0.3749999999999999,18.9,0,43.34,8.308250000000001,0.9942196531792222,0.0,48.97,0.2638888888889113,0.0,22.55,-0.18981481481479953,0.0,26.205,-0.4722222222222125,0.25666569000878997,14041.84408,-2.184619089208617,-0.5384602446470048,-0.92611489867769,-17.14936050284639,-0.21803101769652242,1,0,0,3105.7444,1,0,0,1,0,0
38.0,0.8698128559804719,0.8269230769230769,0.9869375907111744,0.4871794871794871,1.1758835713039386,97.55,28.21,-0.40000000000001784,292.71,3.2,0.0,97.55,11.31,0.6411409974155263,12.57,0.93767867352773,0.3749999999999999,104.2,0,62.88,43.34,0.559537572254356,0.0,8.308250000000001,0.9953703703703921,0.0,48.97,0.2638888888889113,0.0,22.55,-0.18981481481479953,0.0,14578.12928,-2.2335949667206214,-0.2712075305744779,-0.4063444225246677,-9.340387352985022,-0.5084033595590538,1,0,0,4872.5712,1,0,0,1,0,0
39.0,0.5931651749389747,0.4423076923076923,0.4934687953555872,0.3333333333333333,1.180752930455696,95.89,20.17,0.8205128205128078,293.22,2.6,0.0,95.89,13.827000000000004,0.5683928400497749,12.18,0.7089765580331616,0.3749999999999999,57.9,0,58.03,62.88,-0.5595375722543385,0.0,43.34,0.5601851851852004,0.0,8.308250000000001,0.9953703703703921,0.0,48.97,0.2638888888889113,0.0,12838.35296,-2.25,-4.133182947122316e-16,-0.8624464540694953,-1.3126989040060475e-14,-0.4713681287961775,1,0,0,4146.8238,1,0,0,1,0,0
40.0,0.8535394629780308,0.7884615384615385,0.6386066763425247,0.5384615384615385,1.1918828942311421,46.22,19.29,0.6205128205128136,294.66,16.6,0.23496027241770848,46.22,11.97,0.4822437063271751,11.68,0.7089765580331616,0.3055555555555554,63.0,0,32.754999999999995,58.03,0.3283236994219844,0.0,62.88,-0.5601851851851829,0.0,43.34,0.5601851851852004,0.0,8.308250000000001,0.9953703703703921,0.0,8166.08853,-2.2335949667206214,0.2712075305744772,-0.782449260117273,9.928606352630974,-0.387286506633325,1,0,0,2698.02935,1,0,0,1,0,0
41.0,0.6582587469487388,0.5,0.8417997097242369,0.1282051282051282,1.239880863012753,31.1,36.48,0.5128205128205154,294.59,21.9,0.1384790011350747,31.1,13.49,0.6660285249353882,11.3,0.7089765580331616,0.4444444444444443,3.0,1,33.79,32.754999999999995,-0.12947976878611545,0.2356289129197508,58.03,0.3287037037037196,0.0,62.88,-0.5601851851851829,0.0,43.34,0.5601851851852004,0.0,10406.45502,-2.184619089208617,0.5384602446470039,-0.7264733636334002,19.50901295272168,-0.03345775986938021,1,0,0,2754.5607999999997,1,0,0,1,0,0
42.0,0.7396257119609438,0.6153846153846154,0.899854862119012,0.5897435897435899,1.1983753731001523,25.21,11.43,0.9538461538461368,294.01,9.9,0.0,25.21,13.827000000000004,0.6890016272614151,12.28,0.93767867352773,0.4444444444444443,45.2,1,18.32,33.79,-0.08323699421963063,0.1388730791121238,32.754999999999995,-0.12962962962961663,0.23779437105112136,58.03,0.3287037037037196,0.0,62.88,-0.5601851851851829,0.0,4656.904439999999,-2.1037865460421834,0.7978609958457048,-0.8526849695313,26.78685316719314,-0.3386007400241004,1,0,0,1383.8928,1,0,0,1,0,0
43.0,0.902359641985354,0.8461538461538461,1.0,0.717948717948718,1.1856222896074537,49.25,42.27,0.9282051282051351,294.71,23.3,0.0,49.25,13.46,0.731118981525797,12.47,0.7775871926815323,0.3055555555555554,57.9,0,45.760000000000005,18.32,0.25895953757224843,0.0,33.79,-0.08333333333330994,0.14014933946008132,32.754999999999995,-0.12962962962961663,0.24013921113689224,58.03,0.3287037037037196,0.0,13288.79256,-1.9922760577197227,1.045627137098478,-0.7990597927836787,35.75580085704751,-0.434485315408567,1,0,0,3520.7744000000002,1,0,0,1,0,0
44.0,0.7884458909682668,0.6538461538461537,0.6966618287372995,0.5897435897435899,1.1800573077197307,67.64,32.31,0.7846153846153749,295.27,20.2,0.0,67.64,13.33,0.6545419737723752,12.33,0.8805031446540879,0.4583333333333335,7.1,0,49.975,45.760000000000005,0.4115606936416501,0.0,18.32,0.2592592592592508,0.0,33.79,-0.08333333333330994,0.14153132250580136,32.754999999999995,-0.12962962962961663,0.24260181658365246,12848.67096,-1.8517136982607283,1.2781456801450983,-0.6988116214918105,45.12138283285563,-0.4766495150383509,1,0,0,3969.5142500000006,1,0,0,1,0,0
45.0,0.7396257119609438,0.5384615384615385,0.8417997097242369,0.4615384615384615,1.2234177915949058,51.83,32.82,1.191025641025614,295.28,19.2,0.0,51.83,12.87,0.7655786350148369,12.25,0.8461978273299029,0.5138888888888888,13.5,0,42.325,49.975,0.36531791907514777,0.0,45.760000000000005,0.4120370370370647,0.0,18.32,0.2592592592592508,0.0,33.79,-0.08333333333330994,0.14298271315558275,11585.79225,-1.6841491833849775,1.492025981041789,-0.7485107481711011,49.60157483641148,-0.15325187607803772,1,0,0,3165.9100000000003,1,0,0,1,0,0
46.0,0.4629780309194466,0.3269230769230769,0.4063860667634248,0.0256410256410256,1.2591264253744618,39.25,4.18,1.191025641025614,294.23,3.6,0.0,39.25,13.37,0.9263903512970232,13.1,0.9834190966266434,0.5416666666666665,0.0,0,21.715,42.325,0.971098265895971,0.0,49.975,0.3657407407407404,0.0,45.760000000000005,0.4120370370370647,0.0,18.32,0.2592592592592508,0.0,4428.661549,-1.49202598104179,1.684149183384977,-0.6631226582407955,51.41071222738389,0.10458285917496457,1,0,0,1491.47306,1,0,0,1,0,0
47.0,0.5768917819365338,0.8076923076923076,0.6966618287372995,0.3076923076923077,1.1517686497904722,55.91,23.03,1.191025641025614,293.06,11.2,0.0,55.91,13.14,0.6736862257107303,11.35,0.994854202401372,0.5138888888888888,23.85,0,39.47,21.715,1.201849710982689,0.0,42.325,0.97222222222223,0.0,49.975,0.3657407407407404,0.0,45.760000000000005,0.4120370370370647,0.0,9896.81778,-1.2781456801451008,1.851713698260727,-0.5680647467311559,56.52582384503989,-0.6941061922573337,1,0,0,2710.95748,1,0,0,1,0,0
48.0,0.7070789259560618,0.7307692307692307,0.7547169811320746,0.6923076923076923,1.239880863012753,20.65,17.59,1.010256410256401,294.72,14.5,0.0,20.65,12.01,0.5492485881114197,11.58,0.7318467695826189,0.4444444444444443,19.0,0,19.12,39.47,1.0265895953757425,0.0,21.715,1.2032407407407588,0.0,42.325,0.97222222222223,0.0,49.975,0.3657407407407404,0.0,5538.14884,-1.0456271370984787,1.9922760577197227,-0.4335351819161313,69.85362586378174,-0.03345775986938021,1,0,0,1508.3768,1,0,0,1,0,0
49.0,0.5768917819365338,0.5961538461538461,0.5515239477503622,0.358974358974359,1.142957428468244,24.53,-6.503499999999998,0.8923076923076727,293.31,1.7,0.0,24.53,13.827000000000004,0.731118981525797,12.0,0.7089765580331616,0.5833333333333333,0.8,0,9.01325,19.12,0.2682080924855699,0.0,39.47,1.0277777777777874,0.0,21.715,1.2032407407407588,0.0,42.325,0.97222222222223,0.0,842.6385720000004,-0.7978609958457057,2.1037865460421834,-0.3152793569707086,64.22065561260503,-0.7629306220944526,1,0,0,619.066063,1,0,0,1,0,0
50.0,0.8535394629780308,0.8653846153846154,0.8417997097242369,0.641025641025641,1.1594204998860913,111.06,77.23,0.5384615384615185,294.52,48.76,0.012485811577753024,111.06,11.97,0.466928304776491,9.65,0.6861063464837045,0.4444444444444443,67.2,1,94.145,9.01325,0.7352601156069563,0.0,19.12,0.2685185185185367,0.0,39.47,1.0277777777777874,0.0,21.715,1.2032407407407588,0.0,26105.35004,-0.538460244647005,2.184619089208617,-0.1813377142055176,78.07343153922884,-0.6347634270798996,1,0,0,7570.199449999999,1,0,0,1,0,0
51.0,0.7396257119609438,0.576923076923077,0.4934687953555872,0.641025641025641,1.2324608871624556,3.9,25.97,1.191025641025614,291.09,5.7,0.0,3.9,13.0,0.7694074854025079,12.28,0.8233276157804458,0.4444444444444443,0.0,0,14.935,94.145,0.05086705202312805,0.012521343198634502,9.01325,0.7361111111111238,0.0,19.12,0.2685185185185367,0.0,39.47,1.0277777777777874,0.0,5812.633089999999,-0.2712075305744781,2.2335949667206214,-0.1205366802553236,68.18321630855074,-0.08725134903621716,1,0,0,1025.79554,1,0,0,1,0,0
1.0,0.7070789259560618,0.6923076923076923,0.5515239477503622,0.6153846153846153,1.2500833298069118,59.11,33.27,-0.15384615384616093,296.99,64.6,1.664018161180477,59.11,6.94,0.6028524935388148,11.0,0.6289308176100624,0.5555555555555556,38.9,0,46.19,14.935,0.8138728323699612,0.0,94.145,0.0509259259259321,0.012636415852958544,9.01325,0.7361111111111238,0.0,19.12,0.2685185185185367,0.0,12222.91512,0.2712075305744768,2.2335949667206214,0.060354396777059,94.2676346843512,0.03998512835391822,1,0,0,4386.202399999999,1,0,0,1,0,0
2.0,0.7884458909682668,0.6346153846153846,0.6095791001451372,0.5641025641025642,1.158724877150126,69.85,13.14,0.06153846153846413,294.35,22.98,0.23269012485811594,69.85,11.09,0.5396764621422419,11.22,0.6174957118353347,0.4027777777777776,59.9,0,41.495,46.19,-0.31907514450868046,1.6687535571997718,14.935,0.8148148148148259,0.0,94.145,0.0509259259259321,0.01276102088167101,9.01325,0.7361111111111238,0.0,8986.80012,0.5384602446470048,2.184619089208617,0.1389648312378985,79.95705866503538,-0.6401420158643649,1,0,0,3417.1132499999994,1,0,0,1,0,0
3.0,0.5768917819365338,0.4423076923076923,0.5805515239477497,0.3333333333333333,1.1870135350793845,149.71,58.71,0.4871794871794838,295.06,24.92,0.440408626560728,149.71,11.01,0.5492485881114197,10.9,0.5946255002858775,0.3749999999999999,52.0,0,104.21,41.495,-0.28208092485546454,0.23335230506545254,46.19,-0.31944444444445125,1.6840896036760484,14.935,0.8148148148148259,0.0,94.145,0.0509259259259321,0.012891883973044747,25662.8037,0.7978609958457052,2.1037865460421834,0.2619451616801622,78.70966730925822,-0.4239751885271336,1,0,0,8772.3978,1,0,0,1,0,0
4.0,0.6908055329536208,0.6153846153846154,0.2031930333817124,0.4615384615384615,1.1805210562103743,50.02,55.71,-1.343589743589754,294.59,88.03,1.5618615209988655,50.02,5.63,0.294630037331291,9.43,0.3887935963407659,0.3055555555555554,166.9,0,52.865,104.21,-0.12947976878611545,0.4416619237336382,41.495,-0.28240740740737785,0.2354968408960369,46.19,-0.31944444444445125,1.7006960556844546,14.935,0.8148148148148259,0.0,15969.76716,1.045627137098479,1.9922760577197223,0.0274277359987759,83.28599377294093,-0.4731282450811334,1,0,0,4972.481900000001,1,0,0,1,0,0
5.0,0.8535394629780308,0.75,0.7837445573294621,0.8205128205128205,1.204404103478519,87.18,39.75,-1.502564102564115,294.41,80.95,1.7150964812712837,87.18,5.14,0.4305542260936153,9.67,0.5946255002858775,0.3055555555555554,147.8,0,63.465,52.865,-1.3549132947976743,1.566306203756403,104.21,-0.12962962962961663,0.44572085008615886,41.495,-0.28240740740737785,0.23781902552204187,46.19,-0.31944444444445125,1.7181365367711718,15960.4837305,1.2781456801451005,1.851713698260727,0.0,78.52089064491375,-0.29362813051418263,1,0,0,6055.19565,1,0,0,1,0,0
6.0,0.6745321399511798,0.5576923076923077,0.4063860667634248,0.4615384615384615,1.2306058931998813,31.93,7.88,-1.502564102564115,293.41,16.4,0.9965947786606139,31.93,6.17,0.6066813439264864,10.02,0.7318467695826189,0.5416666666666665,3.3,0,19.905,63.465,-1.3736416184970917,1.7199772339214574,52.865,-1.3564814814814545,1.5807007466973009,104.21,-0.12962962962961663,0.4501160092807439,41.495,-0.28240740740737785,0.2402578376794614,4463.2820525,1.492025981041789,1.6841491833849775,0.0,66.67733744708168,-0.10075034988419229,1,0,0,1773.1374,1,0,0,1,0,0
7.0,0.5606183889340928,0.5192307692307693,0.2612481857764873,0.282051282051282,1.2037084807425535,66.84,68.44,-1.4358974358974503,294.44,37.96,1.6549375709421112,66.84,6.04,0.4056666985737533,8.95,0.5946255002858775,0.4444444444444443,83.1,0,67.64,19.905,-1.3736416184970917,0.9994308480364262,63.465,-1.3752314814814497,1.7357840321654232,52.865,-1.3564814814814545,1.5962877030162417,104.21,-0.12962962962961663,0.45473190741283553,20094.37882,1.6841491833849775,1.4920259810417895,0.0185257300832443,62.91707781388666,-0.2988057749399223,1,0,0,6417.6831999999995,1,0,0,1,0,0
8.0,0.5280716029292107,0.4038461538461538,0.2031930333817124,0.3333333333333333,1.150841152809185,16.17,17.29,-1.184615384615393,294.73,34.18,1.423382519863791,16.17,7.59,0.526275485785393,10.0,0.6174957118353347,0.4444444444444443,38.1,0,16.73,67.64,-1.3736416184970917,1.659647125782583,19.905,-1.3752314814814497,1.0086157380815632,63.465,-1.3752314814814497,1.752900232018562,52.865,-1.3564814814814545,1.6126574860826284,5019.570779999999,1.851713698260727,1.2781456801451008,0.0971442164405666,52.73913108652052,-0.7013260295113897,1,0,0,1553.2132000000001,1,0,0,1,0,0
9.0,0.8047192839707078,0.6923076923076923,0.4644412191581997,0.6153846153846153,1.2419677312206492,47.14,18.58,-0.5025641025641151,295.77,26.96,1.4767309875141892,47.14,7.39,0.4554417536134773,9.48,0.6174957118353347,0.3749999999999999,21.1,0,32.86,16.73,-1.1930635838150212,1.4274331246442793,67.64,-1.3752314814814497,1.674899483055715,19.905,-1.3752314814814497,1.0185614849187943,63.465,-1.3752314814814497,1.7708760621154447,8064.04192,1.9922760577197223,1.0456271370984793,0.3287271299426499,43.36331918340405,-0.018386308711247457,1,0,0,3066.1666,1,0,0,1,0,0
10.0,0.5931651749389747,0.8076923076923076,0.4354136429608122,0.4102564102564102,1.2384896175408222,118.07,80.55,-0.3076923076923215,296.46,83.89,1.5652667423382518,118.07,6.59,0.5779649660189528,10.15,0.6289308176100624,0.3055555555555554,87.1,0,99.31,32.86,-0.7445086705202076,1.480933409220262,16.73,-1.1944444444444249,1.4405514072372196,67.64,-1.3752314814814497,1.6914153132250576,19.905,-1.3752314814814497,1.029006738939352,27323.30172,2.1037865460421834,0.7978609958457048,0.4147716031331796,33.36477382183217,-0.04351949338254822,1,0,0,9344.0779,1,0,0,1,0,0
11.0,0.6419853539462977,0.5961538461538461,0.4354136429608122,0.3846153846153846,1.1914191457404986,74.34,25.12,-0.5948717948718114,295.54,195.2,1.5652667423382518,74.34,8.29,0.5492485881114197,12.1,0.7318467695826189,0.3055555555555554,39.9,0,49.73,99.31,-0.4763005780346728,1.5697211155378477,32.86,-0.7453703703703395,1.4945433658816778,16.73,-1.1944444444444249,1.4547563805104402,67.64,-1.3752314814814497,1.7087606211544122,11837.76594,2.184619089208617,0.5384602446470055,0.3271902935448099,22.517210852816337,-0.39077420291903553,1,0,0,4679.0957,1,0,0,1,0,0
12.0,0.6094385679414157,0.6346153846153846,0.2902757619738748,0.5897435897435899,1.1659129787551015,90.35,32.51,0.23589743589742665,295.16,32.6,0.2837684449489216,90.35,10.61,0.6219967454771705,11.43,0.7204116638078902,0.3055555555555554,70.8,0,61.42999999999999,49.73,-0.8601156069363934,1.5697211155378477,99.31,-0.47685185185183787,1.584147041929925,32.86,-0.7453703703703395,1.509280742459397,16.73,-1.1944444444444249,1.4696747729270456,14893.779399999998,2.2335949667206214,0.2712075305744768,0.6407012057482013,9.980437125140744,-0.5847183159539109,1,0,0,5086.4039999999995,1,0,0,1,0,0
13.0,0.5606183889340928,0.5384615384615385,0.0870827285921624,0.2051282051282051,1.2178528097071828,94.06,40.84,-0.8666666666666709,296.08,203.96500000000023,1.7729852440408627,94.06,6.2,0.5492485881114197,10.95,0.7318467695826189,0.3055555555555554,80.0,0,67.45,61.42999999999999,0.023121387283233652,0.28457598178713694,49.73,-0.86111111111108,1.584147041929925,99.31,-0.47685185185183787,1.5997679814385144,32.86,-0.7453703703703395,1.5247582771755084,16862.861100000002,2.25,-3.6182759617724325e-16,0.2360780580675912,-1.5425112455698297e-14,-0.19411050745257785,1,0,0,6469.804,1,0,0,1,0,0
14.0,0.7396257119609438,0.8461538461538461,0.5805515239477497,0.5384615384615385,1.1784341880024782,86.46,40.7,-0.748717948717972,295.7,91.43,1.8660612939841081,86.46,6.66,0.5703072652436106,10.98,0.8233276157804458,0.3749999999999999,46.2,0,63.58,67.45,-0.8323699421965166,1.7780307342060322,61.42999999999999,0.023148148148144573,0.28719126938541056,49.73,-0.86111111111108,1.5997679814385144,99.31,-0.47685185185183787,1.6161734544389121,16127.56068,2.2335949667206214,-0.27120753057447655,0.2778261865633748,-11.660718447899937,-0.48898486673772174,1,0,0,6150.7292,1,0,0,1,0,0
15.0,0.9186330349877948,0.9615384615384616,0.8127721335268496,0.8461538461538461,1.1802891819650525,80.82,38.15,-0.5076923076923157,296.13,110.1,1.6231555051078308,80.82,6.77,0.4362975016751222,11.66,0.7089765580331616,0.236111111111111,120.1,0,59.485,63.58,-1.0820809248554786,1.8713716562322125,67.45,-0.83333333333331,1.794371051120046,61.42999999999999,0.023148148148144573,0.2900232018561483,49.73,-0.86111111111108,1.6161734544389121,15141.618179999998,2.184619089208617,-0.5384602446470044,0.35861534998697,-22.63926184160294,-0.47488870711657033,1,0,0,5627.281,1,0,0,1,0,0
16.0,0.8047192839707078,0.7884615384615385,0.5805515239477497,0.923076923076923,1.1872454093247062,77.73,55.73,-0.5846153846154105,295.99,120.32,1.6254256526674244,77.73,7.5,0.6047669187326505,11.04,0.6518010291595195,0.3611111111111108,45.3,1,66.73,59.485,-0.6797687861271675,1.6277746158224227,63.58,-1.08333333333331,1.8885697874784597,67.45,-0.83333333333331,1.8120649651972154,61.42999999999999,0.023148148148144573,0.29299736302373314,18515.7498,2.1037865460421834,-0.7978609958457047,0.3186442788018805,-33.55271441196471,-0.4222246984187048,1,0,0,6313.9926000000005,1,0,0,1,0,0
17.0,0.7070789259560618,0.6538461538461537,0.6095791001451372,0.4615384615384615,1.246605216127085,78.01,31.53,-0.04102564102566256,295.43,78.3,0.8910329171396164,78.01,10.24,0.6602852493538814,10.93,0.7432818753573466,0.4444444444444443,14.9,0,54.77,66.73,-0.7352601156069213,1.630051223676722,59.485,-0.6805555555555487,1.6427340608845478,63.58,-1.08333333333331,1.9071925754060313,67.45,-0.83333333333331,1.8306475241722853,13549.43304,1.9922760577197223,-1.045627137098479,0.4804473437623315,-40.9653476156582,0.015015336992593957,1,0,0,4827.9755000000005,1,0,0,1,0,0
18.0,0.7070789259560618,0.5961538461538461,0.725689404934687,0.5384615384615385,1.1872454093247062,94.77,29.24,-0.3282051282051525,295.74,103.87,1.3496027241770718,94.77,7.41,0.6583708241600462,11.32,0.8461978273299029,0.3749999999999999,51.0,0,62.005,54.77,-0.31907514450868046,0.8935685828116127,66.73,-0.7361111111110887,1.6450315910396331,59.485,-0.6805555555555487,1.6589327146171675,63.58,-1.08333333333331,1.9267506592440689,14537.18371,1.8517136982607272,-1.2781456801451,0.3588068639498267,-52.36988900114523,-0.4222246984187048,1,0,0,5716.24095,1,0,0,1,0,0
